urbrur;n;iter;diff_rel
1;125088;20;-0.000540663494540457
2;125088;20;0.000440475189194654
1;125088;21;-0.00059408480709086
2;125088;21;0.000483997200557028
1;125088;22;-0.000362592452705779
2;125088;22;0.000295401817986401
1;125088;23;0.000314077506265994
2;125088;23;-0.000255876992604957
1;125088;24;-0.000220135619238038
2;125088;24;0.000179343121019799
1;125088;25;-0.00043382086943965
2;125088;25;0.000353431166469702
1;125088;26;-4.20645774033602e-05
2;125088;26;3.42697498115472e-05
1;125088;27;0.00034969171463293
2;125088;27;-0.000284891666846608
1;125088;28;-0.000451627973623118
2;125088;28;0.000367938503590427
1;125088;29;-0.000362592452705779
2;125088;29;0.000295401817986401
1;125088;30;-0.000291364035971908
2;125088;30;0.0002373724695031
1;125088;31;0.000153813568614785
2;125088;31;-0.000125310958517631
1;125088;32;-0.000362592452705779
2;125088;32;0.000295401817986401
1;125088;33;0.000100392256064382
2;125088;33;-8.17889471550547e-05
1;125088;34;0.000438727235550269
2;125088;34;-0.000357428352450633
1;125088;35;8.25851518809139e-05
2;125088;35;-6.72816100343302e-05
1;125088;36;-0.000166714306687634
2;125088;36;0.000135821109657223
1;125088;37;-0.000362592452705779
2;125088;37;0.000295401817986401
1;125088;38;0.000314077506265994
2;125088;38;-0.000255876992604957
1;125088;39;-0.000469435077806586
2;125088;39;0.000382445840711353
1;125088;40;0.000296270402082527
2;125088;40;-0.000241369655484031
1;125088;41;0.000242849089532123
2;125088;41;-0.000197847644121656
1;125088;42;2.91638393305107e-05
2;125088;42;-2.37595986717538e-05
1;125088;43;-0.000736541640558602
2;125088;43;0.00060005589752363
1;125088;44;0.000420920131366801
2;125088;44;-0.000342921015329909
1;125088;45;0.000118199360247849
2;125088;45;-9.62962842759806e-05
1;125088;46;-0.000505049286173521
2;125088;46;0.000411460514953003
1;125088;47;-0.000184521410871102
2;125088;47;0.000150328446778149
1;125088;48;0.000153813568614785
2;125088;48;-0.000125310958517631
1;125088;49;0.000260656193715591
2;125088;49;-0.000212354981242381
1;125088;50;0.000438727235550269
2;125088;50;-0.000357428352450633
1;125088;51;0.000225041985348656
2;125088;51;-0.000183340307000731
1;125088;52;0.000438727235550269
2;125088;52;-0.000357428352450633
1;125088;53;0.000438727235550269
2;125088;53;-0.000357428352450633
1;125088;54;-0.000505049286173521
2;125088;54;0.000411460514953003
1;125088;55;0.000260656193715591
2;125088;55;-0.000212354981242381
1;125088;56;-0.000522856390356989
2;125088;56;0.000425967852073728
1;125088;57;-0.000344785348522312
2;125088;57;0.000280894480865475
1;125088;58;0.000331884610449462
2;125088;58;-0.000270384329725682
1;125088;59;-0.000380399556889247
2;125088;59;0.000309909155107126
1;125088;60;0.000242849089532123
2;125088;60;-0.000197847644121656
1;125088;61;-0.000576277702907392
2;125088;61;0.000469489863436304
1;125088;62;-0.000362592452705779
2;125088;62;0.000295401817986401
1;125088;63;0.000367498818816398
2;125088;63;-0.000299399003967332
1;125088;64;0.000225041985348656
2;125088;64;-0.000183340307000731
1;125088;65;0.00034969171463293
2;125088;65;-0.000284891666846608
1;125088;66;0.000278463297899059
2;125088;66;-0.000226862318363307
1;125088;67;-0.000540663494540457
2;125088;67;0.000440475189194654
1;125088;68;6.47780476974462e-05
2;125088;68;-5.27742729134042e-05
1;125088;69;-0.000487242181990054
2;125088;69;0.000396953177832077
1;125088;70;0.000153813568614785
2;125088;70;-0.000125310958517631
1;125088;71;0.000260656193715591
2;125088;71;-0.000212354981242381
1;125088;72;0.000242849089532123
2;125088;72;-0.000197847644121656
1;125088;73;-0.000166714306687634
2;125088;73;0.000135821109657223
1;125088;74;0.00034969171463293
2;125088;74;-0.000284891666846608
1;125088;75;0.000118199360247849
2;125088;75;-9.62962842759806e-05
1;125088;76;0.000438727235550269
2;125088;76;-0.000357428352450633
1;125088;77;0.000367498818816398
2;125088;77;-0.000299399003967332
1;125088;78;0.000153813568614785
2;125088;78;-0.000125310958517631
1;125088;79;6.47780476974462e-05
2;125088;79;-5.27742729134042e-05
1;125088;80;0.000420920131366801
2;125088;80;-0.000342921015329909
1;125088;81;0.000331884610449462
2;125088;81;-0.000270384329725682
1;125088;82;0.000225041985348656
2;125088;82;-0.000183340307000731
1;125088;83;-0.000380399556889247
2;125088;83;0.000309909155107126
1;125088;84;-0.000576277702907392
2;125088;84;0.000469489863436304
1;125088;85;-0.000131100098320699
2;125088;85;0.000106806435415573
1;125088;86;0.000153813568614785
2;125088;86;-0.000125310958517631
1;125088;87;0.000260656193715591
2;125088;87;-0.000212354981242381
1;125088;88;-0.000700927432191666
2;125088;88;0.00057104122328198
1;125088;89;-0.000131100098320699
2;125088;89;0.000106806435415573
1;125088;90;0.000456534339733736
2;125088;90;-0.000371935689571559
1;125088;91;-0.000576277702907392
2;125088;91;0.000469489863436304
1;125088;92;0.000456534339733736
2;125088;92;-0.000371935689571559
1;125088;93;-0.00059408480709086
2;125088;93;0.000483997200557028
1;125088;94;-0.000380399556889247
2;125088;94;0.000309909155107126
1;125088;95;0.00018942777698172
2;125088;95;-0.00015432563275908
1;125088;96;0.000296270402082527
2;125088;96;-0.000241369655484031
1;125088;97;4.69709435139784e-05
2;125088;97;-3.82669357926797e-05
1;125088;98;0.000385305922999865
2;125088;98;-0.000313906341088258
1;125088;99;0.000153813568614785
2;125088;99;-0.000125310958517631
1;125088;100;-0.000362592452705779
2;125088;100;0.000295401817986401
