urbrur;n;iter;diff_rel
1;125088;23;-0.00518831768642541
2;125088;23;0.00422689017772994
1;125088;24;-0.00287339414257461
2;125088;24;0.00234093635202266
1;125088;25;0.00211259502879611
2;125088;25;-0.0017211180418082
1;125088;26;-0.00429796247725202
2;125088;26;0.00350152332168868
1;125088;27;0.00259338684174974
2;125088;27;-0.00211281614407059
1;125088;28;0.00332347811327192
2;125088;28;-0.00270761696602432
1;125088;29;0.00264680815430014
2;125088;29;-0.00215633815543296
1;125088;30;-0.0027665515174738
2;125088;30;0.00225389232929771
1;125088;31;0.00437409726009651
2;125088;31;-0.00356354985615291
1;125088;32;-0.000647506119641263
2;125088;32;0.000527519211919605
1;125088;33;-0.0033185717471613
2;125088;33;0.00270361978004339
1;125088;34;-0.00237479522543751
2;125088;34;0.00193473091263955
1;125088;35;-0.00125294766187917
2;125088;35;0.00102076867402766
1;125088;36;-0.00324734333042743
2;125088;36;0.00264559043156009
1;125088;37;-0.00098584109912715
2;125088;37;0.000803158617215183
1;125088;38;2.91638393305107e-05
2;125088;38;-2.37595986717538e-05
1;125088;39;0.00131127534054019
2;125088;39;-0.00106828787137117
1;125088;40;0.00253996552919934
2;125088;40;-0.00206929413270801
1;125088;41;-0.00438699799816936
2;125088;41;0.0035740600072927
1;125088;42;4.69709435139784e-05
2;125088;42;-3.82669357926797e-05
1;125088;43;0.00950254326493497
2;125088;43;-0.00774166294695057
1;125088;44;-0.00517051058224194
2;125088;44;0.00421238284060901
1;125088;45;0.00186329557022769
2;125088;45;-0.00151801532211665
1;125088;46;0.00074144800666922
2;125088;46;-0.000604053083504763
1;125088;47;-0.00141321159953038
2;125088;47;0.00115133470811499
1;125088;48;0.00223724475808039
2;125088;48;-0.00182266940165408
1;125088;49;-0.00358567830991331
2;125088;49;0.00292122983685567
1;125088;50;0.000616798277384946
2;125088;50;-0.000502501723658885
1;125088;51;0.000100392256064382
2;125088;51;-8.17889471550547e-05
1;125088;52;-0.000772155848925537
2;125088;52;0.000629070571765281
1;125088;53;0.000955133256870833
2;125088;53;-0.000778141128954666
1;125088;54;0.00104416877778817
2;125088;54;-0.000850677814558691
1;125088;55;-0.00178716078738307
2;125088;55;0.00145598878765242
1;125088;56;-0.00241040943380445
2;125088;56;0.0019637455868812
1;125088;57;0.00693832026251574
2;125088;57;-0.00565260640155174
1;125088;58;-6.45036903642476e-06
2;125088;58;5.2550755698967e-06
1;125088;59;0.00419602621826184
2;125088;59;-0.00341847648494466
1;125088;60;0.00200575240369531
2;125088;60;-0.00163407401908325
1;125088;61;0.00528225957345337
2;125088;61;-0.0043034240493151
1;125088;62;0.00120443271543938
2;125088;62;-0.000981243848646219
1;125088;63;-0.00648823629181843
2;125088;63;0.00528592578755008
1;125088;64;0.000705833798302284
2;125088;64;-0.000575038409263112
1;125088;65;-0.00280216572584073
2;125088;65;0.00228290700353936
1;125088;66;-0.00248163785053832
2;125088;66;0.0020217749353645
1;125088;67;-0.00178716078738307
2;125088;67;0.00145598878765242
1;125088;68;-0.00153786132881465
2;125088;68;0.00125288606796087
1;125088;69;0.00462339671866506
2;125088;69;-0.00376665257584446
1;125088;70;-0.00219672418360283
2;125088;70;0.0017896575414313
1;125088;71;-0.0050280537487742
2;125088;71;0.00409632414364241
1;125088;72;0.0047124322395824
2;125088;72;-0.00383918926144869
1;125088;73;0.000260656193715591
2;125088;73;-0.000212354981242381
1;125088;74;0.0030029502379695
2;125088;74;-0.00244648489784947
1;125088;75;-0.00189400341248388
2;125088;75;0.00154303281037737
1;125088;76;0.00173864584094341
2;125088;76;-0.00141646396227098
1;125088;77;0.00116881850707245
2;125088;77;-0.000952229174404568
1;125088;78;0.00127566113217325
2;125088;78;-0.00103927319712952
1;125088;79;-0.000683120328008199
2;125088;79;0.000556533886161255
1;125088;80;-0.000932419786576747
2;125088;80;0.000759636605852808
1;125088;81;0.00193452398696156
2;125088;81;-0.00157604467059995
1;125088;82;0.00271803657103401
2;125088;82;-0.00221436750391626
1;125088;83;0.0030563715505199
2;125088;83;-0.00249000690921204
1;125088;84;0.000688026694118817
2;125088;84;-0.000560531072142186
1;125088;85;-0.00196523182921775
2;125088;85;0.00160106215886067
1;125088;86;0.000777062215036155
2;125088;86;-0.000633067757746413
1;125088;87;-0.00159128264136505
2;125088;87;0.00129640807932324
1;125088;88;0.000563376964834543
2;125088;88;-0.000458979712296511
1;125088;89;-0.000166714306687634
2;125088;89;0.000135821109657223
1;125088;90;0.00699174157506615
2;125088;90;-0.00569612841291432
1;125088;91;-0.000291364035971908
2;125088;91;0.0002373724695031
1;125088;92;0.00499734590651788
2;125088;92;-0.00407130665538189
1;125088;93;-0.0049212111236734
2;125088;93;0.00400928012091746
1;125088;94;0.000848290631770026
2;125088;94;-0.000691097106229714
1;125088;95;-0.0012885618702461
2;125088;95;0.00104978334826931
1;125088;96;0.0015783819032922
2;125088;96;-0.00128589792818345
1;125088;97;-0.000540663494540457
2;125088;97;0.000440475189194654
1;125088;98;-0.00143101870371384
2;125088;98;0.00116584204523591
1;125088;99;0.00129346823635672
2;125088;99;-0.00105378053425024
1;125088;100;-0.00499243954040727
2;125088;100;0.00406730946940076
